city,timestamp,temperature,season
New York,2010-03-08,7.329394527440374,spring
New York,2010-03-09,13.477043084668255,spring
New York,2010-03-10,-2.0722860639806306,spring
New York,2010-03-11,10.863368761070028,spring
New York,2010-03-12,14.917284598795435,spring
New York,2010-03-13,12.361857793753618,spring
New York,2010-03-14,7.777592515409911,spring
New York,2010-03-15,18.487018803804396,spring
New York,2010-03-16,16.076285861032126,spring
New York,2010-03-17,9.02803904278295,spring
New York,2010-03-18,8.358711585377577,spring
New York,2010-03-19,12.736417771526192,spring
New York,2010-03-20,16.65594682263645,spring
New York,2010-03-21,9.70707697806241,spring
New York,2010-03-22,0.35360800435126727,spring
New York,2010-03-23,9.858060798747044,spring
New York,2010-03-24,17.61787942680707,spring
New York,2010-03-25,17.088903645960386,spring
New York,2010-03-26,6.0371094358419555,spring
New York,2010-03-27,17.828234617541266,spring
New York,2010-03-28,16.032180328802546,spring
New York,2010-03-29,6.787821249647063,spring
New York,2010-03-30,4.289743525249916,spring
New York,2010-03-31,5.683617590071691,spring
New York,2010-04-01,12.037969044935005,spring
New York,2010-04-02,4.4418680564242425,spring
New York,2010-04-03,6.586667111569115,spring
New York,2010-04-04,15.70952018827326,spring
New York,2010-04-05,26.705593465035054,spring
New York,2010-04-06,6.555335234625993,spring
New York,2010-04-07,10.43137853538247,spring
New York,2010-04-08,5.425631013654408,spring
New York,2010-04-09,7.200050261591921,spring
New York,2010-04-10,15.19578779619778,spring
New York,2010-04-11,8.79458549872074,spring
New York,2010-04-12,8.479387128296558,spring
New York,2010-04-13,6.0035863332492845,spring
New York,2010-04-14,5.309732810744947,spring
New York,2010-04-15,12.463484339244882,spring
New York,2010-04-16,14.010121280439373,spring
New York,2010-04-17,-2.8436298470999954,spring
New York,2010-04-18,7.566716574703918,spring
New York,2010-04-19,6.056952079051863,spring
New York,2010-04-20,10.901783892854326,spring
New York,2010-04-21,2.325989222283366,spring
New York,2010-04-22,11.865279047619353,spring
New York,2010-04-23,9.127230535076166,spring
New York,2010-04-24,9.717281068113284,spring
New York,2010-04-25,15.76424912502669,spring
New York,2010-04-26,9.14399297792143,spring
New York,2010-04-27,8.273181398537293,spring
New York,2010-04-28,5.859909453914447,spring
New York,2010-04-29,6.067075539889691,spring
New York,2010-04-30,9.640972485796652,spring
New York,2010-05-01,12.447627714169807,spring
New York,2010-05-02,0.6914452943303768,spring
New York,2010-05-03,9.859690718554715,spring
New York,2010-05-04,8.34806322787527,spring
New York,2010-05-05,9.267838742808937,spring
New York,2010-05-06,7.334132752156309,spring
New York,2010-05-07,11.4803056688913,spring
New York,2010-05-08,12.461791678932899,spring
New York,2010-05-09,6.371686201913378,spring
New York,2010-05-10,14.635479475996686,spring
New York,2010-05-11,16.007237870560843,spring
New York,2010-05-12,12.511868748775596,spring
New York,2010-05-13,6.440895033926987,spring
New York,2010-05-14,2.433603571458443,spring
New York,2010-05-15,0.9162634007569146,spring
New York,2010-05-16,15.357441648530362,spring
New York,2010-05-17,8.68032263893214,spring
New York,2010-05-18,9.799519753558842,spring
New York,2010-05-19,12.567977403598476,spring
New York,2010-05-20,17.137690457928958,spring
New York,2010-05-21,13.387579392729354,spring
New York,2010-05-22,19.13903778861026,spring
New York,2010-05-23,23.381013210559118,spring
New York,2010-05-24,10.179908173767789,spring
New York,2010-05-25,7.952923471761633,spring
New York,2010-05-26,12.027842517959343,spring
New York,2010-05-27,16.457424039020363,spring
New York,2010-05-28,2.717435790686884,spring
New York,2010-05-29,2.013186778834548,spring
New York,2010-05-30,3.3110334336580873,spring
New York,2010-05-31,17.335852072240037,spring
New York,2010-06-01,22.325831856163674,summer
New York,2010-06-02,21.507000750935063,summer
New York,2010-06-03,33.20136999004329,summer
New York,2010-06-04,25.448972626748013,summer
New York,2010-06-05,26.792372904783917,summer
New York,2010-06-06,19.58893125802455,summer
New York,2010-06-07,20.502903472926292,summer
New York,2010-06-08,24.099449247006508,summer
New York,2010-06-09,20.044023694445574,summer
New York,2010-06-10,22.975378196429507,summer
New York,2010-06-11,20.5959816955205,summer
New York,2010-06-12,26.27330438814501,summer
New York,2010-06-13,19.54589287819774,summer
New York,2010-06-14,25.34506233015842,summer
New York,2010-06-15,28.85746820101666,summer
New York,2010-06-16,18.768867728839176,summer
New York,2010-06-17,30.25619960745338,summer
New York,2010-06-18,24.866815271015412,summer
New York,2010-06-19,29.623091975388007,summer
New York,2010-06-20,31.298332926325525,summer
New York,2010-06-21,32.11752748744249,summer
New York,2010-06-22,21.99386048167258,summer
New York,2010-06-23,24.701105905446614,summer
New York,2010-06-24,33.19485228229269,summer
New York,2010-06-25,35.00006739485147,summer
New York,2010-06-26,25.857545548284374,summer
New York,2010-06-27,30.64960885429162,summer
New York,2010-06-28,36.66846706199509,summer
New York,2010-06-29,22.131853695259775,summer
New York,2010-06-30,26.075407552165018,summer
New York,2010-07-01,24.886110186496968,summer
New York,2010-07-02,29.745616486624844,summer
New York,2010-07-03,21.64055472494899,summer
New York,2010-07-04,25.237680288941178,summer
New York,2010-07-05,23.570871870828782,summer
New York,2010-07-06,21.74782721676156,summer
New York,2010-07-07,27.843935104860098,summer
New York,2010-07-08,28.837958896400057,summer
New York,2010-07-09,25.935939578535365,summer
New York,2010-07-10,26.047533810023804,summer
New York,2010-07-11,26.650504564131566,summer
New York,2010-07-12,25.490020274770565,summer
New York,2010-07-13,26.14131553537414,summer
New York,2010-07-14,33.36242247304819,summer
New York,2010-07-15,21.615313904725358,summer
New York,2010-07-16,28.818309666624558,summer
New York,2010-07-17,19.040528024129696,summer
New York,2010-07-18,27.212431956966284,summer
New York,2010-07-19,30.664070442443638,summer
New York,2010-07-20,29.40495539398036,summer
New York,2010-07-21,21.663378111222478,summer
New York,2010-07-22,20.11071761350457,summer
New York,2010-07-23,32.06235933173819,summer
New York,2010-07-24,19.153893790189183,summer
New York,2010-07-25,28.645205616308186,summer
New York,2010-07-26,25.97980089438052,summer
New York,2010-07-27,25.597129983103674,summer
New York,2010-07-28,26.478263321726434,summer
New York,2010-07-29,25.217815733029212,summer
New York,2010-07-30,25.55969522923785,summer
New York,2010-07-31,25.83386348847179,summer
New York,2010-08-01,32.76446350518166,summer
New York,2010-08-02,26.47921431936702,summer
New York,2010-08-03,16.77634496804776,summer
New York,2010-08-04,20.668714674674384,summer
New York,2010-08-05,23.335389854978107,summer
New York,2010-08-06,19.75303387135495,summer
New York,2010-08-07,33.89809374049178,summer
New York,2010-08-08,29.767505515561965,summer
New York,2010-08-09,22.817970611557786,summer
New York,2010-08-10,23.431728757666274,summer
New York,2010-08-11,24.527121853484026,summer
New York,2010-08-12,24.25986100739773,summer
New York,2010-08-13,20.822534396503208,summer
New York,2010-08-14,31.41442473245337,summer
New York,2010-08-15,28.485316895977636,summer
New York,2010-08-16,30.55409640685897,summer
New York,2010-08-17,24.856924686198113,summer
New York,2010-08-18,26.643391968920344,summer
New York,2010-08-19,31.9336042044267,summer
New York,2010-08-20,21.817383064992487,summer
New York,2010-08-21,18.185802389029018,summer
New York,2010-08-22,30.726410844436913,summer
New York,2010-08-23,22.143140031526087,summer
New York,2010-08-24,24.72075626352898,summer
New York,2010-08-25,22.78194365096961,summer
New York,2010-08-26,30.579902848698193,summer
New York,2010-08-27,27.024069019904953,summer
New York,2010-08-28,19.204340162555987,summer
New York,2010-08-29,19.672162182899243,summer
New York,2010-08-30,17.93816994949039,summer
New York,2010-08-31,22.437163546085223,summer
New York,2010-09-01,21.88725891660858,autumn
New York,2010-09-02,17.508859076449824,autumn
New York,2010-09-03,13.849827653890927,autumn
New York,2010-09-04,17.241744404357227,autumn
New York,2010-09-05,15.371419210362347,autumn
New York,2010-09-06,12.378276864130942,autumn
New York,2010-09-07,14.768404197711808,autumn
New York,2010-09-08,17.290617821248944,autumn
New York,2010-09-09,19.609618737793802,autumn
New York,2010-09-10,11.898127753698528,autumn
New York,2010-09-11,19.917128806839763,autumn
New York,2010-09-12,21.186963943851246,autumn
New York,2010-09-13,4.373689130530515,autumn
New York,2010-09-14,14.502171623935423,autumn
New York,2010-09-15,20.70880496037109,autumn
New York,2010-09-16,12.384257314713633,autumn
New York,2010-09-17,8.800847331800435,autumn
New York,2010-09-18,23.944366969266273,autumn
New York,2010-09-19,22.259797202437525,autumn
New York,2010-09-20,16.73658918275852,autumn
New York,2010-09-21,28.991444333203447,autumn
New York,2010-09-22,21.474945003921,autumn
New York,2010-09-23,13.740476973571015,autumn
New York,2010-09-24,18.83542115476697,autumn
New York,2010-09-25,7.174874382007335,autumn
New York,2010-09-26,17.126739879957764,autumn
New York,2010-09-27,15.189226509739786,autumn
New York,2010-09-28,14.245601135308931,autumn
New York,2010-09-29,16.769670034709794,autumn
New York,2010-09-30,11.969557625084228,autumn
New York,2010-10-01,16.044337936117035,autumn
New York,2010-10-02,11.431519792345,autumn
New York,2010-10-03,21.326099912770083,autumn
New York,2010-10-04,15.534157590439342,autumn
New York,2010-10-05,6.084079985803326,autumn
New York,2010-10-06,8.622290752409187,autumn
New York,2010-10-07,12.607748111731146,autumn
New York,2010-10-08,11.522508492316868,autumn
New York,2010-10-09,12.619130874447812,autumn
New York,2010-10-10,9.771016138453744,autumn
New York,2010-10-11,23.249964464454457,autumn
New York,2010-10-12,21.55677783123439,autumn
New York,2010-10-13,20.205429264245975,autumn
New York,2010-10-14,16.97875018027451,autumn
New York,2010-10-15,18.08488628946329,autumn
New York,2010-10-16,5.930584495190656,autumn
New York,2010-10-17,16.532516864431347,autumn
New York,2010-10-18,15.084002423561493,autumn
New York,2010-10-19,17.169019721279163,autumn
New York,2010-10-20,12.468952044630559,autumn
New York,2010-10-21,12.95751128122141,autumn
New York,2010-10-22,21.360210855923995,autumn
New York,2010-10-23,21.083510303050083,autumn
New York,2010-10-24,11.83500869106183,autumn
New York,2010-10-25,16.4577114661816,autumn
New York,2010-10-26,21.034452112044587,autumn
New York,2010-10-27,17.632023374453606,autumn
New York,2010-10-28,8.555023824213972,autumn
New York,2010-10-29,12.677002509254596,autumn
New York,2010-10-30,6.452596027931095,autumn
New York,2010-10-31,14.82330919410214,autumn
New York,2010-11-01,18.66519512995733,autumn
New York,2010-11-02,11.287329278627977,autumn
New York,2010-11-03,14.70037446733853,autumn
New York,2010-11-04,15.087602988108658,autumn
New York,2010-11-05,14.821381720140348,autumn
New York,2010-11-06,18.41291846812039,autumn
New York,2010-11-07,18.459035349469367,autumn
New York,2010-11-08,17.345405718072676,autumn
New York,2010-11-09,20.300393970480492,autumn
New York,2010-11-10,14.968791799762831,autumn
New York,2010-11-11,20.15836025944182,autumn
New York,2010-11-12,19.428062774868785,autumn
New York,2010-11-13,22.336403118382023,autumn
New York,2010-11-14,12.694990816541202,autumn
New York,2010-11-15,8.091941100907665,autumn
New York,2010-11-16,14.858252684112385,autumn
New York,2010-11-17,18.60267193774433,autumn
New York,2010-11-18,24.48247251378344,autumn
New York,2010-11-19,16.13705763092511,autumn
New York,2010-11-20,9.652250930227808,autumn
New York,2010-11-21,19.051431168640196,autumn
New York,2010-11-22,10.359630504957082,autumn
New York,2010-11-23,17.496104415970215,autumn
New York,2010-11-24,12.572389216891187,autumn
New York,2010-11-25,7.404066457569808,autumn
New York,2010-11-26,18.48236563324096,autumn
New York,2010-11-27,5.450590982099669,autumn
New York,2010-11-28,12.656620927120873,autumn
New York,2010-11-29,10.809576929284177,autumn
New York,2010-11-30,19.643132257488446,autumn
New York,2010-12-01,-1.5773525290828845,winter
New York,2010-12-02,-8.418308523393886,winter
New York,2010-12-03,1.3291743371949682,winter
New York,2010-12-04,-0.4685010196411649,winter
New York,2010-12-05,3.987356525195296,winter
New York,2010-12-06,7.815655246384866,winter
New York,2010-12-07,1.0255192173051286,winter
New York,2010-12-08,-8.483175769294993,winter
New York,2010-12-09,-3.462393071500226,winter
New York,2010-12-10,-6.553514774433201,winter
New York,2010-12-11,-6.316350126610813,winter
New York,2010-12-12,7.19642287919077,winter
New York,2010-12-13,-4.109676771389519,winter
New York,2010-12-14,3.7161655158000304,winter
New York,2010-12-15,8.9842425924919,winter
New York,2010-12-16,0.4740491576243591,winter
New York,2010-12-17,4.148920713391063,winter
New York,2010-12-18,-3.0562662182032767,winter
New York,2010-12-19,-3.0284427328427728,winter
New York,2010-12-20,0.5654941221622303,winter
New York,2010-12-21,1.903764570411643,winter
New York,2010-12-22,6.291272485149277,winter
New York,2010-12-23,-8.126602017735777,winter
New York,2010-12-24,7.01788771593487,winter
New York,2010-12-25,4.149741214344999,winter
New York,2010-12-26,-4.326570579891048,winter
New York,2010-12-27,5.141405300722606,winter
New York,2010-12-28,-5.4399152514849245,winter
New York,2010-12-29,-9.949158905097942,winter
New York,2010-12-30,2.0802374491494775,winter
New York,2010-12-31,-2.506092923760748,winter
New York,2011-01-01,5.2366873048762805,winter
New York,2011-01-02,3.3338984578061437,winter
New York,2011-01-03,5.3322352153341495,winter
New York,2011-01-04,1.4170937380802804,winter
New York,2011-01-05,0.4354451175653824,winter
New York,2011-01-06,-1.0402950761436984,winter
New York,2011-01-07,1.4166200294427433,winter
New York,2011-01-08,0.059929360673820306,winter
New York,2011-01-09,-0.9793760062366299,winter
New York,2011-01-10,6.4909506365819425,winter
New York,2011-01-11,1.5660076785241352,winter
New York,2011-01-12,2.6290443437996385,winter
New York,2011-01-13,-7.467019632876922,winter
New York,2011-01-14,0.09621656929957983,winter
New York,2011-01-15,1.4634897506248228,winter
New York,2011-01-16,2.684555444843601,winter
New York,2011-01-17,5.634495364787081,winter
New York,2011-01-18,-3.7960782820695704,winter
New York,2011-01-19,-0.8393668511959905,winter
New York,2011-01-20,2.9687179312218746,winter
New York,2011-01-21,10.261144046340696,winter
New York,2011-01-22,4.94954638402346,winter
New York,2011-01-23,6.046442509833455,winter
New York,2011-01-24,-1.3685638950883625,winter
New York,2011-01-25,1.0262653943491622,winter
New York,2011-01-26,2.5493608907982472,winter
New York,2011-01-27,3.1843030191501756,winter
New York,2011-01-28,4.541482941227603,winter
New York,2011-01-29,-6.130547274741264,winter
New York,2011-01-30,1.5351182919284936,winter
New York,2011-01-31,-1.077613180456956,winter
New York,2011-02-01,-2.709938621084179,winter
New York,2011-02-02,-0.24754166129984043,winter
New York,2011-02-03,-3.11243057309862,winter
New York,2011-02-04,0.4467578949701648,winter
New York,2011-02-05,3.172123033706058,winter
New York,2011-02-06,-0.8873612773143481,winter
New York,2011-02-07,-7.428195311322009,winter
New York,2011-02-08,1.5703876877703689,winter
New York,2011-02-09,-1.295566423850481,winter
New York,2011-02-10,-1.7507164882781772,winter
New York,2011-02-11,-3.754954222821718,winter
New York,2011-02-12,-3.018361449991915,winter
New York,2011-02-13,12.30184741395735,winter
New York,2011-02-14,-3.0299332647885997,winter
New York,2011-02-15,4.334914644878057,winter
New York,2011-02-16,4.690014483516121,winter
New York,2011-02-17,-6.25296994458753,winter
New York,2011-02-18,2.3716337636382,winter
New York,2011-02-19,-0.538915418671472,winter
New York,2011-02-20,1.8068378574061454,winter
New York,2011-02-21,5.183821412748928,winter
New York,2011-02-22,1.4314626167211992,winter
New York,2011-02-23,-10.963091276182448,winter
New York,2011-02-24,-15.417597910372827,winter
New York,2011-02-25,8.862457987239004,winter
New York,2011-02-26,-9.254067575723873,winter
New York,2011-02-27,-3.719629783709448,winter
New York,2011-02-28,4.5725488347940155,winter
New York,2011-03-01,12.643018373565088,spring
New York,2011-03-02,12.60134621967065,spring
New York,2011-03-03,14.965392495822922,spring
New York,2011-03-04,12.111982020153718,spring
New York,2011-03-05,9.994831541045192,spring
New York,2011-03-06,8.006075161423208,spring
New York,2011-03-07,7.192470669052655,spring
New York,2011-03-08,9.202641815765324,spring
New York,2011-03-09,6.195003900830191,spring
New York,2011-03-10,5.35763259815696,spring
New York,2011-03-11,7.59989243606273,spring
New York,2011-03-12,9.228637217706478,spring
New York,2011-03-13,6.990342105571596,spring
New York,2011-03-14,1.4626336907313515,spring
New York,2011-03-15,10.232741230641274,spring
New York,2011-03-16,12.659341040954724,spring
New York,2011-03-17,-2.404763698585752,spring
New York,2011-03-18,14.737636344189138,spring
New York,2011-03-19,2.445297750257179,spring
New York,2011-03-20,9.314812438435702,spring
New York,2011-03-21,11.453733397582011,spring
New York,2011-03-22,9.539767541464467,spring
New York,2011-03-23,5.335691119626682,spring
New York,2011-03-24,5.2817959744007315,spring
New York,2011-03-25,3.816935362637606,spring
New York,2011-03-26,21.13519972058061,spring
New York,2011-03-27,7.819713263072267,spring
New York,2011-03-28,14.648205132823293,spring
New York,2011-03-29,10.796180226788914,spring
New York,2011-03-30,12.10269278168489,spring
New York,2011-03-31,5.771837636982376,spring
New York,2011-04-01,11.37586762237545,spring
New York,2011-04-02,6.602770882788892,spring
New York,2011-04-03,12.325549906392279,spring
New York,2011-04-04,9.953434723703772,spring
New York,2011-04-05,18.85536412301491,spring
New York,2011-04-06,12.28332725574302,spring
New York,2011-04-07,13.266800685367313,spring
New York,2011-04-08,7.915929948678437,spring
New York,2011-04-09,11.826521438077004,spring
New York,2011-04-10,5.201371545099497,spring
New York,2011-04-11,16.64785756559027,spring
New York,2011-04-12,2.827318545363404,spring
New York,2011-04-13,5.187088794828644,spring
New York,2011-04-14,13.162451508342562,spring
New York,2011-04-15,10.337997709816507,spring
New York,2011-04-16,10.737254223382903,spring
New York,2011-04-17,12.37149377599983,spring
New York,2011-04-18,8.787848860468582,spring
New York,2011-04-19,6.6217139136548155,spring
New York,2011-04-20,11.153596171194273,spring
New York,2011-04-21,5.606845815634877,spring
New York,2011-04-22,9.115916347897294,spring
New York,2011-04-23,17.926042204800865,spring
New York,2011-04-24,4.7155862581308226,spring
New York,2011-04-25,7.841098208310457,spring
New York,2011-04-26,6.81091394504238,spring
New York,2011-04-27,10.999397553436692,spring
New York,2011-04-28,9.223143814493243,spring
New York,2011-04-29,8.243997207702025,spring
New York,2011-04-30,14.383503393379817,spring
New York,2011-05-01,19.411512363798323,spring
New York,2011-05-02,13.547386877018305,spring
New York,2011-05-03,4.576278234178837,spring
New York,2011-05-04,10.372098835801289,spring
New York,2011-05-05,10.611865915962184,spring
New York,2011-05-06,19.93175736042365,spring
New York,2011-05-07,11.35603275401565,spring
New York,2011-05-08,11.494507349018857,spring
New York,2011-05-09,-0.1094834551811612,spring
New York,2011-05-10,9.11287593955818,spring
New York,2011-05-11,14.643785851940784,spring
New York,2011-05-12,15.017216296118702,spring
New York,2011-05-13,7.132020852522361,spring
New York,2011-05-14,13.121133994378908,spring
New York,2011-05-15,2.9363288405737764,spring
New York,2011-05-16,10.862137640053355,spring
New York,2011-05-17,0.25457136344780906,spring
New York,2011-05-18,8.714964199496,spring
New York,2011-05-19,7.975691034089376,spring
New York,2011-05-20,6.8350117926284355,spring
New York,2011-05-21,5.889477175575299,spring
New York,2011-05-22,17.98334213192571,spring
New York,2011-05-23,13.925323208226345,spring
New York,2011-05-24,4.361796405624959,spring
New York,2011-05-25,13.984582632482233,spring
New York,2011-05-26,6.527257841719134,spring
New York,2011-05-27,5.29570732482334,spring
New York,2011-05-28,7.4206167363275535,spring
New York,2011-05-29,12.029300123993174,spring
New York,2011-05-30,5.147530399898888,spring
New York,2011-05-31,7.86001965994649,spring
New York,2011-06-01,30.443484368581522,summer
New York,2011-06-02,20.421528857087203,summer
New York,2011-06-03,33.91401661179894,summer
New York,2011-06-04,30.2384177662709,summer
New York,2011-06-05,24.388760715366153,summer
New York,2011-06-06,20.58075457609767,summer
New York,2011-06-07,24.940840669777728,summer
New York,2011-06-08,36.70222011224928,summer
New York,2011-06-09,21.603109476428756,summer
New York,2011-06-10,32.81095711492307,summer
New York,2011-06-11,23.353438692282424,summer
New York,2011-06-12,29.48966016178295,summer
New York,2011-06-13,35.43137982819766,summer
New York,2011-06-14,29.6946423104824,summer
New York,2011-06-15,19.489274241737483,summer
New York,2011-06-16,25.939136285152806,summer
New York,2011-06-17,29.03867778922894,summer
New York,2011-06-18,21.35345121209587,summer
New York,2011-06-19,29.973499624816153,summer
New York,2011-06-20,29.441746269295166,summer
New York,2011-06-21,28.606386921172554,summer
New York,2011-06-22,21.956315158886845,summer
New York,2011-06-23,31.155032822217805,summer
New York,2011-06-24,25.30714765206035,summer
New York,2011-06-25,26.330629502891682,summer
New York,2011-06-26,22.98022072492368,summer
New York,2011-06-27,20.536907715213122,summer
New York,2011-06-28,18.475038445376313,summer
New York,2011-06-29,19.354148257168273,summer
New York,2011-06-30,23.662226153510357,summer
New York,2011-07-01,24.270589148282603,summer
New York,2011-07-02,25.505804242134086,summer
New York,2011-07-03,24.872491157789476,summer
New York,2011-07-04,19.199867498916127,summer
New York,2011-07-05,28.055793309243228,summer
New York,2011-07-06,31.114505918831707,summer
New York,2011-07-07,24.849830614642247,summer
New York,2011-07-08,27.37138029542931,summer
New York,2011-07-09,33.109445204662784,summer
New York,2011-07-10,31.38486457127745,summer
New York,2011-07-11,25.962292131899787,summer
New York,2011-07-12,23.93362333142425,summer
New York,2011-07-13,18.587366077521022,summer
New York,2011-07-14,25.31804584818905,summer
New York,2011-07-15,21.07814152912373,summer
New York,2011-07-16,18.031405848012138,summer
New York,2011-07-17,33.54389835755453,summer
New York,2011-07-18,19.407267007583417,summer
New York,2011-07-19,27.45665147787058,summer
New York,2011-07-20,21.13924679324731,summer
New York,2011-07-21,33.97332670840537,summer
New York,2011-07-22,29.29871647738556,summer
New York,2011-07-23,26.183313417285188,summer
New York,2011-07-24,27.95079397593277,summer
New York,2011-07-25,22.330830507113777,summer
New York,2011-07-26,31.23320567324378,summer
New York,2011-07-27,29.313802355470138,summer
New York,2011-07-28,22.58532430579185,summer
New York,2011-07-29,23.09328238309919,summer
New York,2011-07-30,24.88485577672344,summer
New York,2011-07-31,23.350995450733752,summer
New York,2011-08-01,24.445057993537798,summer
New York,2011-08-02,27.38854460160631,summer
New York,2011-08-03,24.20382499720861,summer
New York,2011-08-04,17.570773402814005,summer
New York,2011-08-05,19.692607761735125,summer
New York,2011-08-06,34.80417256302665,summer
New York,2011-08-07,22.80990217103371,summer
New York,2011-08-08,29.647062155388564,summer
New York,2011-08-09,20.773792976802977,summer
New York,2011-08-10,28.931379159518663,summer
New York,2011-08-11,21.765255900975625,summer
New York,2011-08-12,24.136684712251693,summer
New York,2011-08-13,29.468060862494607,summer
New York,2011-08-14,20.96816808977311,summer
New York,2011-08-15,31.54195367553919,summer
New York,2011-08-16,34.73091029678623,summer
New York,2011-08-17,33.76404380264036,summer
New York,2011-08-18,25.895266098146262,summer
New York,2011-08-19,24.966349041207213,summer
New York,2011-08-20,25.88867615058368,summer
New York,2011-08-21,27.893035285297856,summer
New York,2011-08-22,25.03205032914554,summer
New York,2011-08-23,31.11117026537819,summer
New York,2011-08-24,29.579480742369284,summer
New York,2011-08-25,16.872847225078104,summer
New York,2011-08-26,30.54702788578714,summer
New York,2011-08-27,26.15906343765938,summer
New York,2011-08-28,25.13587932701321,summer
New York,2011-08-29,17.278044469767053,summer
New York,2011-08-30,32.21798363182443,summer
New York,2011-08-31,25.63682100746229,summer
New York,2011-09-01,11.026401245209293,autumn
New York,2011-09-02,13.319837747547384,autumn
New York,2011-09-03,12.301067875460236,autumn
New York,2011-09-04,12.864988906021406,autumn
New York,2011-09-05,20.75441227282345,autumn
New York,2011-09-06,12.240280834490997,autumn
New York,2011-09-07,14.500836242575438,autumn
New York,2011-09-08,16.0509383399612,autumn
New York,2011-09-09,18.205459605638993,autumn
New York,2011-09-10,9.195197771038996,autumn
New York,2011-09-11,16.80898699897083,autumn
New York,2011-09-12,16.161597613358186,autumn
New York,2011-09-13,10.1782669000082,autumn
New York,2011-09-14,17.60484072319546,autumn
New York,2011-09-15,10.956065598400045,autumn
New York,2011-09-16,15.374351691340136,autumn
New York,2011-09-17,12.430182062914621,autumn
New York,2011-09-18,11.699294288316622,autumn
New York,2011-09-19,12.834000751993504,autumn
New York,2011-09-20,7.328555978580957,autumn
New York,2011-09-21,15.315429134554305,autumn
New York,2011-09-22,17.13098046771297,autumn
New York,2011-09-23,16.706693880329006,autumn
New York,2011-09-24,16.66712319826462,autumn
New York,2011-09-25,11.715116535150287,autumn
New York,2011-09-26,4.386552613719006,autumn
New York,2011-09-27,19.72642172616711,autumn
New York,2011-09-28,12.837780891787975,autumn
New York,2011-09-29,10.25555586164014,autumn
New York,2011-09-30,12.368543220669075,autumn
New York,2011-10-01,9.400131021982165,autumn
New York,2011-10-02,18.97262019181472,autumn
New York,2011-10-03,22.744732507301112,autumn
New York,2011-10-04,13.960718993676798,autumn
New York,2011-10-05,18.95143119980546,autumn
New York,2011-10-06,8.866913877641597,autumn
New York,2011-10-07,18.067990456755098,autumn
New York,2011-10-08,10.079526475144885,autumn
New York,2011-10-09,14.83782987916684,autumn
New York,2011-10-10,10.033159317990453,autumn
New York,2011-10-11,10.729115184543598,autumn
New York,2011-10-12,18.791516424357667,autumn
New York,2011-10-13,8.463584526221698,autumn
